set	run	event	block	trial	condition	sequence	onset_s
set1	2	imagery	9	1	hearing	imagined_hearing.png	236.995266437531
set1	2	listen	9	2	hearing	carbon installed carbon	240.012110233307
set1	2	imagery	9	2	hearing	imagined_hearing.png	242.99561548233
set1	2	listen	9	3	hearing	carbon installed installed	246.012452602386
set1	2	imagery	9	3	hearing	imagined_hearing.png	248.995968341827
set1	2	rest	9	NaN	REST		252.012781381607
set1	2	listen	10	1	speaking	carbon carbon carbon	262.013300180435
set1	2	imagery	10	1	speaking	imagined_articulation.png	264.996781587601
set1	2	listen	10	2	speaking	statue statue carbon	268.013594388962
set1	2	imagery	10	2	speaking	imagined_articulation.png	270.997070550919
set1	2	listen	10	3	speaking	statue installed statue	274.013876199722
set1	2	imagery	10	3	speaking	imagined_articulation.png	276.997345209122
set1	2	rest	10	NaN	REST		280.014146327972
set1	2	listen	11	1	hearing	statue statue statue	290.014570474625
set1	2	imagery	11	1	hearing	imagined_hearing.png	292.998024225235
set1	2	listen	11	2	hearing	carbon statue installed	296.014809608459
set1	2	imagery	11	2	hearing	imagined_hearing.png	298.99825835228
set1	2	listen	11	3	hearing	carbon statue installed	302.015037298203
set1	2	imagery	11	3	hearing	imagined_hearing.png	304.998480319977
set1	2	rest	11	NaN	REST		308.015255212784
set1	2	listen	12	1	hearing	installed carbon statue	318.015594244003
set1	2	imagery	12	1	hearing	imagined_hearing.png	320.999023199081
set1	2	listen	12	2	hearing	statue carbon carbon	324.015783548355
set1	2	imagery	12	2	hearing	imagined_hearing.png	326.999207258224
set1	2	listen	12	3	hearing	statue carbon installed	330.015963554382
set1	2	imagery	12	3	hearing	imagined_hearing.png	332.99938249588
set1	2	rest	12	NaN	REST		336.016133308411
set1	2	listen	13	1	speaking	statue statue statue	346.016396522522
set1	2	imagery	13	1	speaking	imagined_articulation.png	348.999802589417
set1	2	listen	13	2	speaking	statue carbon carbon	352.016541481018
set1	2	imagery	13	2	speaking	imagined_articulation.png	354.999943256378
set1	2	listen	13	3	speaking	statue statue installed	358.016678571701
set1	2	imagery	13	3	speaking	imagined_articulation.png	361.000076532364
set1	2	rest	13	NaN	REST		364.016806364059
set1	2	listen	14	1	hearing	statue installed installed	374.017000198364
set1	2	imagery	14	1	hearing	imagined_hearing.png	377.000408172607
set1	2	listen	14	2	hearing	carbon carbon statue	380.017105340958
set1	2	imagery	14	2	hearing	imagined_hearing.png	383.000488519669
set1	2	listen	14	3	hearing	carbon installed carbon	386.017204523087
set1	2	imagery	14	3	hearing	imagined_hearing.png	389.00058221817
set1	2	rest	14	NaN	REST		392.017314434052
